"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/08/2020","AQS","060070008","3","5.6","ug/m3 LC","23","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/09/2020","AQS","060070008","3","7.5","ug/m3 LC","31","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/10/2020","AQS","060070008","3","8.2","ug/m3 LC","34","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/11/2020","AQS","060070008","3","5","ug/m3 LC","21","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/12/2020","AQS","060070008","3","2","ug/m3 LC","8","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/13/2020","AQS","060070008","3","3.5","ug/m3 LC","15","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/14/2020","AQS","060070008","3","4.6","ug/m3 LC","19","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/15/2020","AQS","060070008","3","3.4","ug/m3 LC","14","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/16/2020","AQS","060070008","3","3.3","ug/m3 LC","14","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/17/2020","AQS","060070008","3","2.9","ug/m3 LC","12","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/18/2020","AQS","060070008","3","2.1","ug/m3 LC","9","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/19/2020","AQS","060070008","3","1.8","ug/m3 LC","8","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/20/2020","AQS","060070008","3","3.6","ug/m3 LC","15","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/21/2020","AQS","060070008","3","2.9","ug/m3 LC","12","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/22/2020","AQS","060070008","3","1.2","ug/m3 LC","5","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/23/2020","AQS","060070008","3","2.5","ug/m3 LC","10","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/24/2020","AQS","060070008","3","3.4","ug/m3 LC","14","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/25/2020","AQS","060070008","3","4.7","ug/m3 LC","20","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/26/2020","AQS","060070008","3","5.7","ug/m3 LC","24","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/27/2020","AQS","060070008","3","6.1","ug/m3 LC","25","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/28/2020","AQS","060070008","3","5.8","ug/m3 LC","24","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/29/2020","AQS","060070008","3","6.6","ug/m3 LC","28","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/30/2020","AQS","060070008","3","3.2","ug/m3 LC","13","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"05/31/2020","AQS","060070008","3","4","ug/m3 LC","17","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/01/2020","AQS","060070008","3","5.1","ug/m3 LC","21","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/02/2020","AQS","060070008","3","5.2","ug/m3 LC","22","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/03/2020","AQS","060070008","3","5.3","ug/m3 LC","22","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/04/2020","AQS","060070008","3","5.9","ug/m3 LC","25","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/05/2020","AQS","060070008","3","11","ug/m3 LC","46","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/06/2020","AQS","060070008","3","4","ug/m3 LC","17","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/07/2020","AQS","060070008","3","2","ug/m3 LC","8","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/08/2020","AQS","060070008","3","1.2","ug/m3 LC","5","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/09/2020","AQS","060070008","3","3","ug/m3 LC","13","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/10/2020","AQS","060070008","3","3.7","ug/m3 LC","15","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/11/2020","AQS","060070008","3","4","ug/m3 LC","17","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/12/2020","AQS","060070008","3","3.4","ug/m3 LC","14","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/13/2020","AQS","060070008","3","3.7","ug/m3 LC","15","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/14/2020","AQS","060070008","3","2.4","ug/m3 LC","10","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/15/2020","AQS","060070008","3","3.1","ug/m3 LC","13","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/16/2020","AQS","060070008","3","1.5","ug/m3 LC","6","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/17/2020","AQS","060070008","3","3.3","ug/m3 LC","14","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/18/2020","AQS","060070008","3","2.5","ug/m3 LC","10","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/19/2020","AQS","060070008","3","4.7","ug/m3 LC","20","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/20/2020","AQS","060070008","3","9.1","ug/m3 LC","38","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/21/2020","AQS","060070008","3","6.9","ug/m3 LC","29","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/22/2020","AQS","060070008","3","8.8","ug/m3 LC","37","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/23/2020","AQS","060070008","3","11.8","ug/m3 LC","49","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/24/2020","AQS","060070008","3","9.3","ug/m3 LC","39","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/25/2020","AQS","060070008","3","11.2","ug/m3 LC","47","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/26/2020","AQS","060070008","3","12.9","ug/m3 LC","53","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/27/2020","AQS","060070008","3","8.9","ug/m3 LC","37","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/28/2020","AQS","060070008","3","8","ug/m3 LC","33","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/29/2020","AQS","060070008","3","2","ug/m3 LC","8","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"06/30/2020","AQS","060070008","3","4.2","ug/m3 LC","18","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/01/2020","AQS","060070008","3","7.1","ug/m3 LC","30","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/02/2020","AQS","060070008","3","9.2","ug/m3 LC","38","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/03/2020","AQS","060070008","3","8.6","ug/m3 LC","36","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/04/2020","AQS","060070008","3","12.3","ug/m3 LC","51","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/05/2020","AQS","060070008","3","7","ug/m3 LC","29","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/06/2020","AQS","060070008","3","8.7","ug/m3 LC","36","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/07/2020","AQS","060070008","3","7","ug/m3 LC","29","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/08/2020","AQS","060070008","3","6.2","ug/m3 LC","26","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/09/2020","AQS","060070008","3","7","ug/m3 LC","29","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/10/2020","AQS","060070008","3","5.9","ug/m3 LC","25","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/11/2020","AQS","060070008","3","4.4","ug/m3 LC","18","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/12/2020","AQS","060070008","3","5.1","ug/m3 LC","21","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/13/2020","AQS","060070008","3","7.1","ug/m3 LC","30","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/14/2020","AQS","060070008","3","11.9","ug/m3 LC","50","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/15/2020","AQS","060070008","3","13.3","ug/m3 LC","54","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/16/2020","AQS","060070008","3","9.4","ug/m3 LC","39","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/17/2020","AQS","060070008","3","6.8","ug/m3 LC","28","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/18/2020","AQS","060070008","3","8.9","ug/m3 LC","37","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/19/2020","AQS","060070008","3","11.6","ug/m3 LC","48","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/20/2020","AQS","060070008","3","8","ug/m3 LC","33","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/21/2020","AQS","060070008","3","8.5","ug/m3 LC","35","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/22/2020","AQS","060070008","3","7.8","ug/m3 LC","33","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/23/2020","AQS","060070008","3","6.7","ug/m3 LC","28","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/24/2020","AQS","060070008","3","8.4","ug/m3 LC","35","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/25/2020","AQS","060070008","3","8.5","ug/m3 LC","35","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/26/2020","AQS","060070008","3","10.5","ug/m3 LC","44","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/27/2020","AQS","060070008","3","8.4","ug/m3 LC","35","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/28/2020","AQS","060070008","3","9.9","ug/m3 LC","41","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"07/29/2020","AQS","060070008","3","8.3","ug/m3 LC","35","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/01/2020","AQS","060070008","3","6.5","ug/m3 LC","27","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/02/2020","AQS","060070008","3","7","ug/m3 LC","29","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/03/2020","AQS","060070008","3","7.7","ug/m3 LC","32","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/04/2020","AQS","060070008","3","6.9","ug/m3 LC","29","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/05/2020","AQS","060070008","3","8","ug/m3 LC","33","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/06/2020","AQS","060070008","3","8.2","ug/m3 LC","34","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/07/2020","AQS","060070008","3","7.7","ug/m3 LC","32","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/08/2020","AQS","060070008","3","8.8","ug/m3 LC","37","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/09/2020","AQS","060070008","3","8.9","ug/m3 LC","37","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/10/2020","AQS","060070008","3","10.5","ug/m3 LC","44","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/11/2020","AQS","060070008","3","7.2","ug/m3 LC","30","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/12/2020","AQS","060070008","3","8","ug/m3 LC","33","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/13/2020","AQS","060070008","3","6.5","ug/m3 LC","27","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/14/2020","AQS","060070008","3","5.3","ug/m3 LC","22","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/15/2020","AQS","060070008","3","4.7","ug/m3 LC","20","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/16/2020","AQS","060070008","3","5.7","ug/m3 LC","24","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/17/2020","AQS","060070008","3","8.8","ug/m3 LC","37","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/18/2020","AQS","060070008","3","25.6","ug/m3 LC","79","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/19/2020","AQS","060070008","3","39.2","ug/m3 LC","110","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/20/2020","AQS","060070008","3","81.8","ug/m3 LC","165","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/21/2020","AQS","060070008","3","134.3","ug/m3 LC","192","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/22/2020","AQS","060070008","3","118.5","ug/m3 LC","184","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/23/2020","AQS","060070008","3","92.3","ug/m3 LC","170","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/24/2020","AQS","060070008","3","77.1","ug/m3 LC","162","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/25/2020","AQS","060070008","3","73.5","ug/m3 LC","160","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/26/2020","AQS","060070008","3","44.7","ug/m3 LC","124","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/27/2020","AQS","060070008","3","26.5","ug/m3 LC","81","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/28/2020","AQS","060070008","3","40.6","ug/m3 LC","114","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/29/2020","AQS","060070008","3","54.2","ug/m3 LC","147","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/30/2020","AQS","060070008","3","35.5","ug/m3 LC","101","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"08/31/2020","AQS","060070008","3","32.3","ug/m3 LC","93","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/01/2020","AirNow","060070008","3","20","ug/m3 LC","68","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/02/2020","AirNow","060070008","3","27.9","ug/m3 LC","84","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/03/2020","AirNow","060070008","3","26.2","ug/m3 LC","81","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/04/2020","AirNow","060070008","3","30.3","ug/m3 LC","89","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/05/2020","AirNow","060070008","3","39.6","ug/m3 LC","111","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/06/2020","AirNow","060070008","3","47.4","ug/m3 LC","130","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/07/2020","AirNow","060070008","3","50.4","ug/m3 LC","138","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/08/2020","AirNow","060070008","3","34.8","ug/m3 LC","99","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/09/2020","AirNow","060070008","3","42.5","ug/m3 LC","118","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/10/2020","AirNow","060070008","3","127.3","ug/m3 LC","188","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"09/11/2020","AirNow","060070008","3","124.6","ug/m3 LC","187","Chico-East Avenue","1","100.0000","88101","PM2.5 - Local Conditions","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
